"","RT13Id","IsBadBuy"
"5173",17308,"0"
"5174",17310,"0"
"5175",17314,"0"
"5176",17319,"0"
"5177",17326,"0"
"5178",17333,"0"
"5179",17335,"0"
"5180",17338,"0"
"5181",17346,"0"
"5182",17350,"0"
"5183",17351,"0"
"5184",17353,"0"
"5185",17357,"0"
"5186",17361,"0"
"5187",17376,"0"
"5188",17380,"0"
"5189",17381,"0"
"5190",17382,"0"
"5191",17383,"0"
"5192",17384,"0"
"5193",17385,"0"
"5194",17386,"0"
"5195",17389,"0"
"5196",17390,"0"
"5197",17393,"0"
"5198",17397,"0"
"5199",17401,"0"
"5200",17402,"0"
"5201",17405,"0"
"5202",17407,"0"
"5203",17408,"0"
"5204",17411,"0"
"5205",17417,"0"
"5206",17418,"0"
"5207",17422,"0"
"5208",17428,"0"
"5209",17429,"0"
"5210",17432,"0"
"5211",17438,"0"
"5212",17441,"0"
"5213",17443,"0"
"5214",17444,"0"
"5215",17450,"0"
"5216",17451,"0"
"5217",17455,"0"
"5218",17456,"0"
"5219",17458,"0"
"5220",17464,"0"
"5221",17466,"0"
"5222",17470,"0"
"5223",17474,"0"
"5224",17475,"0"
"5225",17476,"0"
"5226",17480,"0"
"5227",17481,"0"
"5228",17482,"0"
"5229",17485,"0"
"5230",17487,"0"
"5231",17498,"0"
"5232",17506,"0"
"5233",17508,"0"
"5234",17514,"0"
"5235",17515,"0"
"5236",17517,"0"
"5237",17526,"0"
"5238",17527,"0"
"5239",17529,"0"
"5240",17531,"0"
"5241",17532,"0"
"5242",17533,"0"
"5243",17536,"0"
"5244",17547,"0"
"5245",17551,"0"
"5246",17553,"0"
"5247",17560,"0"
"5248",17562,"0"
"5249",17567,"0"
"5250",17572,"0"
"5251",17573,"0"
"5252",17574,"0"
"5253",17577,"0"
"5254",17584,"0"
"5255",17586,"0"
"5256",17587,"0"
"5257",17589,"0"
"5258",17591,"0"
"5259",17596,"0"
"5260",17603,"0"
"5261",17612,"0"
"5262",17614,"1"
"5263",17622,"0"
"5264",17624,"0"
"5265",17625,"0"
"5266",17633,"0"
"5267",17636,"0"
"5268",17640,"0"
"5269",17641,"0"
"5270",17643,"1"
"5271",17644,"0"
"5272",17648,"0"
"5273",17649,"0"
"5274",17653,"0"
"5275",17654,"0"
"5276",17660,"0"
"5277",17661,"0"
"5278",17663,"0"
"5279",17667,"0"
"5280",17668,"0"
"5281",17674,"0"
"5282",17675,"1"
"5283",17676,"0"
"5284",17680,"0"
"5285",17684,"0"
"5286",17686,"0"
"5287",17690,"0"
"5288",17693,"0"
"5289",17694,"0"
"5290",17697,"0"
"5291",17699,"0"
"5292",17705,"0"
"5293",17709,"0"
"5294",17712,"0"
"5295",17713,"0"
"5296",17714,"0"
"5297",17715,"1"
"5298",17721,"0"
"5299",17726,"0"
"5300",17729,"0"
"5301",17731,"0"
"5302",17745,"0"
"5303",17747,"0"
"5304",17748,"0"
"5305",17750,"0"
"5306",17752,"0"
"5307",17753,"0"
"5308",17754,"0"
"5309",17755,"0"
"5310",17763,"0"
"5311",17766,"0"
"5312",17773,"0"
"5313",17775,"0"
"5314",17778,"1"
"5315",17779,"0"
"5316",17781,"0"
"5317",17785,"0"
"5318",17791,"0"
"5319",17792,"0"
"5320",17793,"0"
"5321",17797,"0"
"5322",17800,"0"
"5323",17809,"0"
"5324",17815,"0"
"5325",17821,"0"
"5326",17823,"0"
"5327",17825,"0"
"5328",17826,"0"
"5329",17832,"0"
"5330",17836,"0"
"5331",17842,"0"
"5332",17845,"0"
"5333",17847,"1"
"5334",17850,"0"
"5335",17852,"0"
"5336",17854,"0"
"5337",17858,"0"
"5338",17861,"0"
"5339",17865,"0"
"5340",17866,"0"
"5341",17867,"0"
"5342",17868,"0"
"5343",17869,"0"
"5344",17870,"1"
"5345",17874,"0"
"5346",17879,"1"
"5347",17880,"0"
"5348",17881,"1"
"5349",17887,"0"
"5350",17888,"1"
"5351",17889,"0"
"5352",17891,"0"
"5353",17892,"0"
"5354",17893,"0"
"5355",17894,"1"
"5356",17896,"0"
"5357",17897,"0"
"5358",17906,"0"
"5359",17908,"0"
"5360",17932,"0"
"5361",17943,"0"
"5362",17946,"0"
"5363",17950,"0"
"5364",17952,"0"
"5365",17957,"0"
"5366",17958,"0"
"5367",17959,"0"
"5368",17961,"0"
"5369",17962,"0"
"5370",17966,"1"
"5371",17971,"0"
"5372",17974,"0"
"5373",17975,"0"
"5374",17977,"0"
"5375",17979,"0"
"5376",17982,"0"
"5377",17983,"1"
"5378",17987,"0"
"5379",17988,"0"
"5380",17993,"0"
"5381",17998,"0"
"5382",17999,"0"
"5383",18000,"0"
"5384",18003,"0"
"5385",18004,"0"
"5386",18006,"0"
"5387",18018,"0"
"5388",18020,"0"
"5389",18023,"0"
"5390",18026,"0"
"5391",18030,"0"
"5392",18033,"0"
"5393",18038,"0"
"5394",18043,"1"
"5395",18044,"0"
"5396",18046,"0"
"5397",18047,"0"
"5398",18052,"0"
"5399",18053,"0"
"5400",18056,"0"
"5401",18061,"1"
"5402",18063,"0"
"5403",18064,"1"
"5404",18066,"1"
"5405",18070,"0"
"5406",18072,"0"
"5407",18075,"0"
"5408",18081,"0"
"5409",18087,"0"
"5410",18091,"0"
"5411",18093,"0"
"5412",18094,"0"
"5413",18095,"0"
"5414",18098,"1"
"5415",18103,"0"
"5416",18104,"0"
"5417",18105,"0"
"5418",18106,"0"
"5419",18107,"0"
"5420",18114,"0"
"5421",18115,"0"
"5422",18121,"0"
"5423",18123,"0"
"5424",18124,"0"
"5425",18125,"0"
"5426",18126,"0"
"5427",18135,"0"
"5428",18139,"0"
"5429",18141,"0"
"5430",18145,"0"
"5431",18147,"0"
"5432",18148,"0"
"5433",18156,"0"
"5434",18168,"0"
"5435",18173,"0"
"5436",18175,"0"
"5437",18177,"0"
"5438",18180,"0"
"5439",18185,"0"
"5440",18187,"0"
"5441",18190,"0"
"5442",18194,"0"
"5443",18195,"0"
"5444",18196,"0"
"5445",18197,"0"
"5446",18199,"0"
"5447",18200,"0"
"5448",18201,"0"
"5449",18204,"0"
"5450",18211,"0"
"5451",18212,"0"
"5452",18213,"0"
"5453",18214,"0"
"5454",18215,"0"
"5455",18217,"0"
"5456",18219,"0"
"5457",18220,"0"
"5458",18224,"0"
"5459",18228,"0"
"5460",18230,"0"
"5461",18231,"0"
"5462",18232,"0"
"5463",18234,"0"
"5464",18238,"0"
"5465",18239,"0"
"5466",18242,"0"
"5467",18244,"0"
"5468",18245,"0"
"5469",18251,"0"
"5470",18259,"0"
"5471",18267,"0"
"5472",18270,"0"
"5473",18273,"0"
"5474",18275,"0"
"5475",18276,"0"
"5476",18279,"0"
"5477",18289,"0"
"5478",18292,"0"
"5479",18297,"0"
"5480",18298,"0"
"5481",18302,"0"
"5482",18304,"0"
"5483",18308,"0"
"5484",18309,"0"
"5485",18312,"0"
"5486",18317,"0"
"5487",18318,"0"
"5488",18320,"0"
"5489",18321,"0"
"5490",18323,"0"
"5491",18325,"0"
"5492",18328,"0"
"5493",18329,"0"
"5494",18330,"0"
"5495",18339,"0"
"5496",18342,"0"
"5497",18345,"0"
"5498",18350,"0"
"5499",18360,"0"
"5500",18362,"0"
"5501",18363,"0"
"5502",18372,"0"
"5503",18380,"0"
"5504",18381,"0"
"5505",18387,"0"
"5506",18395,"0"
"5507",18397,"0"
"5508",18398,"0"
"5509",18400,"0"
"5510",18407,"0"
"5511",18409,"0"
"5512",18410,"0"
"5513",18414,"0"
"5514",18415,"0"
"5515",18418,"0"
"5516",18422,"0"
"5517",18425,"0"
"5518",18429,"0"
"5519",18437,"0"
"5520",18438,"0"
"5521",18446,"0"
"5522",18448,"0"
"5523",18449,"0"
"5524",18453,"0"
"5525",18454,"0"
"5526",18455,"0"
"5527",18456,"0"
"5528",18463,"0"
"5529",18465,"0"
"5530",18468,"0"
"5531",18469,"0"
"5532",18471,"0"
"5533",18476,"0"
"5534",18478,"0"
"5535",18480,"0"
"5536",18481,"0"
"5537",18482,"0"
"5538",18483,"0"
"5539",18489,"0"
"5540",18495,"0"
"5541",18496,"0"
"5542",18497,"0"
"5543",18501,"0"
"5544",18507,"0"
"5545",18508,"0"
"5546",18511,"0"
"5547",18522,"0"
"5548",18523,"0"
"5549",18525,"0"
"5550",18527,"0"
"5551",18530,"0"
"5552",18535,"0"
"5553",18537,"0"
"5554",18538,"0"
"5555",18539,"0"
"5556",18543,"0"
"5557",18544,"0"
"5558",18551,"0"
"5559",18553,"0"
"5560",18556,"1"
"5561",18560,"0"
"5562",18562,"1"
"5563",18568,"0"
"5564",18570,"0"
"5565",18572,"0"
"5566",18576,"0"
"5567",18593,"0"
"5568",18597,"0"
"5569",18599,"0"
"5570",18600,"0"
"5571",18603,"0"
"5572",18605,"0"
"5573",18607,"0"
"5574",18610,"0"
"5575",18611,"0"
"5576",18614,"0"
"5577",18621,"1"
"5578",18626,"1"
"5579",18630,"0"
"5580",18632,"0"
"5581",18634,"0"
"5582",18637,"1"
"5583",18638,"0"
"5584",18639,"0"
"5585",18642,"0"
"5586",18643,"0"
"5587",18645,"0"
"5588",18654,"0"
"5589",18655,"0"
"5590",18674,"0"
"5591",18676,"0"
"5592",18677,"0"
"5593",18680,"0"
"5594",18681,"0"
"5595",18685,"0"
"5596",18687,"0"
"5597",18688,"0"
"5598",18689,"0"
"5599",18695,"0"
"5600",18696,"0"
"5601",18697,"0"
"5602",18701,"0"
"5603",18703,"0"
"5604",18706,"0"
"5605",18710,"0"
"5606",18713,NA
"5607",18717,"0"
"5608",18719,"0"
"5609",18731,"0"
"5610",18735,"0"
"5611",18743,"0"
"5612",18753,"0"
"5613",18754,"0"
"5614",18755,"0"
"5615",18757,"0"
"5616",18760,"0"
"5617",18764,"0"
"5618",18766,"0"
"5619",18770,"0"
"5620",18772,"0"
"5621",18774,"0"
"5622",18775,"0"
"5623",18779,"0"
"5624",18780,"0"
"5625",18785,"0"
"5626",18787,"0"
"5627",18795,"0"
"5628",18800,"0"
"5629",18801,"0"
"5630",18805,"0"
"5631",18807,"0"
"5632",18809,"0"
"5633",18810,"0"
"5634",18813,"0"
"5635",18815,"0"
"5636",18818,"0"
"5637",18820,"0"
"5638",18821,"0"
"5639",18823,"0"
"5640",18829,"0"
"5641",18830,"0"
"5642",18834,"0"
"5643",18836,"0"
"5644",18838,"0"
"5645",18840,"0"
"5646",18842,"0"
"5647",18846,"0"
"5648",18853,"0"
"5649",18863,"0"
"5650",18866,"0"
"5651",18867,"0"
"5652",18868,"0"
"5653",18870,"0"
"5654",18871,"0"
"5655",18872,"0"
"5656",18875,"0"
"5657",18880,"0"
"5658",18887,"0"
"5659",18892,"0"
"5660",18895,"0"
"5661",18897,"0"
"5662",18898,"0"
"5663",18915,"0"
"5664",18916,"0"
"5665",18921,"0"
"5666",18922,"0"
"5667",18924,"0"
"5668",18929,"0"
"5669",18937,"0"
"5670",18939,"0"
"5671",18940,"0"
"5672",18947,"0"
"5673",18949,"0"
"5674",18950,"0"
"5675",18957,"0"
"5676",18960,"0"
"5677",18963,"0"
"5678",18966,"0"
"5679",18977,"0"
"5680",18982,"0"
"5681",18984,"0"
"5682",18986,"0"
"5683",18993,"0"
"5684",18994,"0"
"5685",18995,"0"
"5686",18999,"0"
"5687",19004,"0"
"5688",19006,"0"
"5689",19014,"0"
"5690",19031,"0"
"5691",19035,"0"
"5692",19038,"0"
"5693",19050,"0"
"5694",19052,"0"
"5695",19054,"0"
"5696",19055,"0"
"5697",19056,"0"
"5698",19058,"0"
"5699",19059,"0"
"5700",19061,"0"
"5701",19063,"0"
"5702",19066,"0"
"5703",19068,"0"
"5704",19070,"0"
"5705",19072,"0"
"5706",19073,"0"
"5707",19077,"0"
"5708",19078,"0"
"5709",19079,"0"
"5710",19080,"0"
"5711",19085,"0"
"5712",19086,"0"
"5713",19088,"0"
"5714",19092,"0"
"5715",19093,"0"
"5716",19094,"0"
"5717",19102,"0"
"5718",19114,"0"
"5719",19115,"0"
"5720",19116,"0"
"5721",19119,"0"
"5722",19120,"0"
"5723",19130,"0"
"5724",19134,"0"
"5725",19146,"0"
"5726",19147,"0"
"5727",19149,"0"
"5728",19150,"0"
"5729",19153,"0"
"5730",19155,"0"
"5731",19158,"0"
"5732",19160,"0"
"5733",19164,"0"
"5734",19168,"0"
"5735",19170,"0"
"5736",19174,"0"
"5737",19180,"0"
"5738",19182,"0"
"5739",19186,"0"
"5740",19187,"0"
"5741",19189,"0"
"5742",19199,"0"
"5743",19201,"0"
"5744",19202,"0"
"5745",19204,"0"
"5746",19205,"0"
"5747",19206,"0"
"5748",19207,"0"
"5749",19210,"0"
"5750",19212,"0"
"5751",19215,"1"
"5752",19217,"0"
"5753",19218,"0"
"5754",19220,"0"
"5755",19222,"0"
"5756",19229,"0"
"5757",19236,"0"
"5758",19241,"0"
"5759",19242,"0"
"5760",19243,"0"
"5761",19244,"0"
"5762",19247,"0"
"5763",19250,"0"
"5764",19251,"0"
"5765",19255,"0"
"5766",19258,"0"
"5767",19259,"0"
"5768",19260,"0"
"5769",19262,"0"
"5770",19264,"0"
"5771",19265,"0"
"5772",19266,"0"
"5773",19279,"0"
"5774",19284,"0"
"5775",19289,"0"
"5776",19294,"0"
"5777",19300,"0"
"5778",19304,"0"
"5779",19305,"0"
"5780",19310,"0"
"5781",19312,"0"
"5782",19313,"0"
"5783",19321,"0"
"5784",19323,"0"
"5785",19325,"0"
"5786",19327,"0"
"5787",19328,"0"
"5788",19333,"0"
"5789",19339,"0"
"5790",19348,"0"
"5791",19351,"0"
"5792",19359,"0"
"5793",19360,"0"
"5794",19361,"1"
"5795",19363,"0"
"5796",19367,"0"
"5797",19369,"0"
"5798",19371,"0"
"5799",19373,"0"
"5800",19377,"0"
"5801",19378,"0"
"5802",19380,"0"
"5803",19382,"0"
"5804",19387,"0"
"5805",19388,"0"
"5806",19389,"0"
"5807",19394,"0"
"5808",19395,"0"
"5809",19396,"0"
"5810",19397,"0"
"5811",19400,"0"
"5812",19401,"0"
"5813",19402,"0"
"5814",19406,"0"
"5815",19410,"0"
"5816",19418,"0"
"5817",19419,"0"
"5818",19422,"0"
"5819",19425,"0"
"5820",19429,"0"
"5821",19430,"0"
"5822",19432,NA
"5823",19436,"1"
"5824",19442,"0"
"5825",19448,"0"
"5826",19450,"0"
"5827",19454,"0"
"5828",19455,"0"
"5829",19457,"0"
"5830",19462,"0"
"5831",19465,"0"
"5832",19468,"0"
"5833",19473,"0"
"5834",19480,"0"
"5835",19482,"0"
"5836",19487,"0"
"5837",19493,"0"
"5838",19495,"0"
"5839",19497,"0"
"5840",19498,"0"
"5841",19499,"0"
"5842",19504,"0"
"5843",19513,"0"
"5844",19517,"0"
"5845",19518,"0"
"5846",19520,"0"
"5847",19522,"0"
"5848",19525,"0"
"5849",19527,"0"
"5850",19530,"0"
"5851",19535,"0"
"5852",19537,"0"
"5853",19538,"0"
"5854",19540,"0"
"5855",19542,"0"
"5856",19545,"0"
"5857",19555,"0"
"5858",19559,"0"
"5859",19566,"0"
"5860",19575,"0"
"5861",19577,"0"
"5862",19579,"0"
"5863",19584,"0"
"5864",19587,"0"
"5865",19592,"0"
"5866",19593,"0"
"5867",19594,"0"
"5868",19600,"1"
"5869",19601,"0"
"5870",19602,"0"
"5871",19604,"0"
"5872",19605,"0"
"5873",19607,"0"
"5874",19615,"0"
"5875",19616,"0"
"5876",19618,"0"
"5877",19630,"0"
"5878",19631,"0"
"5879",19634,"0"
"5880",19639,"1"
"5881",19640,"1"
"5882",19642,"1"
"5883",19643,"1"
"5884",19645,"1"
"5885",19647,"1"
"5886",19652,"1"
"5887",19663,"0"
"5888",19664,"0"
"5889",19667,"0"
"5890",19668,"0"
"5891",19674,"0"
"5892",19675,"0"
"5893",19687,"0"
"5894",19689,"0"
"5895",19691,"0"
"5896",19693,"0"
"5897",19694,"0"
"5898",19696,"0"
"5899",19698,"0"
"5900",19702,"0"
"5901",19716,"0"
"5902",19720,"0"
"5903",19721,"0"
"5904",19723,"0"
"5905",19735,"0"
"5906",19743,"0"
"5907",19746,"0"
"5908",19751,"0"
"5909",19755,"0"
"5910",19761,"0"
"5911",19762,"0"
"5912",19771,"0"
"5913",19772,"0"
"5914",19775,"0"
"5915",19776,"0"
"5916",19779,"1"
"5917",19780,"0"
"5918",19783,"0"
"5919",19784,"0"
"5920",19788,"0"
"5921",19790,"0"
"5922",19793,"0"
"5923",19798,"0"
"5924",19801,"0"
"5925",19804,"0"
"5926",19809,"0"
"5927",19810,"0"
"5928",19811,"0"
"5929",19812,"0"
"5930",19816,"0"
"5931",19817,"0"
"5932",19828,"0"
"5933",19831,"0"
"5934",19836,"1"
"5935",19838,"0"
"5936",19841,"0"
"5937",19843,"0"
"5938",19845,"0"
"5939",19850,"0"
"5940",19851,"0"
"5941",19853,"0"
"5942",19854,"0"
"5943",19855,"0"
"5944",19860,"0"
"5945",19878,"0"
"5946",19879,"0"
"5947",19883,"0"
"5948",19893,"0"
"5949",19894,"0"
"5950",19898,"0"
"5951",19901,"0"
"5952",19903,"0"
"5953",19905,"0"
"5954",19906,"1"
"5955",19916,"0"
"5956",19926,"1"
"5957",19927,"0"
"5958",19930,"0"
"5959",19934,"0"
"5960",19936,"0"
"5961",19938,"0"
"5962",19939,"0"
"5963",19940,"0"
"5964",19941,"0"
"5965",19944,"0"
"5966",19949,"0"
"5967",19950,"0"
"5968",19951,"0"
"5969",19957,"0"
"5970",19959,"0"
"5971",19962,"0"
"5972",19964,"0"
"5973",19969,"0"
"5974",19972,"0"
"5975",19976,"0"
"5976",19980,"1"
"5977",19985,"0"
"5978",19986,"1"
"5979",19987,"0"
"5980",19990,"0"
"5981",19999,"0"
"5982",20000,"0"
"5983",20002,"0"
"5984",20007,"0"
"5985",20010,"0"
"5986",20015,"0"
"5987",20017,"0"
"5988",20025,"0"
"5989",20026,"0"
"5990",20029,"1"
"5991",20034,"0"
"5992",20035,"0"
"5993",20037,"0"
"5994",20039,"0"
"5995",20042,"0"
"5996",20046,"0"
"5997",20052,"0"
"5998",20059,"0"
"5999",20060,"0"
"6000",20064,"1"
"6001",20072,"0"
"6002",20073,"0"
"6003",20074,"0"
"6004",20080,"0"
"6005",20081,"0"
"6006",20082,"0"
"6007",20084,"0"
"6008",20087,"0"
"6009",20094,"0"
"6010",20099,"0"
"6011",20108,"0"
"6012",20109,"0"
"6013",20111,"0"
"6014",20115,"0"
"6015",20116,"0"
"6016",20117,"0"
"6017",20119,"0"
"6018",20121,"0"
"6019",20125,"0"
"6020",20127,"0"
"6021",20129,"0"
"6022",20132,"0"
"6023",20133,"0"
"6024",20139,"0"
"6025",20144,"0"
"6026",20148,"0"
"6027",20151,"0"
"6028",20157,"0"
"6029",20158,"0"
"6030",20159,"0"
"6031",20160,"0"
"6032",20162,"0"
"6033",20163,"0"
"6034",20170,"0"
"6035",20171,"0"
"6036",20173,"0"
"6037",20176,"0"
"6038",20183,"0"
"6039",20187,"0"
"6040",20190,"0"
"6041",20197,"0"
"6042",20198,"0"
"6043",20199,"0"
"6044",20200,"0"
"6045",20202,"1"
"6046",20209,"0"
"6047",20210,"0"
"6048",20219,"0"
"6049",20220,"0"
"6050",20226,"0"
"6051",20229,"0"
"6052",20234,"0"
"6053",20236,"0"
"6054",20238,"0"
"6055",20244,"0"
"6056",20246,"0"
"6057",20248,"0"
"6058",20250,"0"
"6059",20251,"0"
"6060",20256,"0"
"6061",20257,"0"
"6062",20259,"0"
"6063",20263,"0"
"6064",20264,"0"
"6065",20267,"0"
"6066",20269,"0"
"6067",20270,"0"
"6068",20272,"0"
"6069",20280,"0"
"6070",20282,"0"
"6071",20287,"0"
"6072",20288,"0"
"6073",20290,"0"
"6074",20294,"0"
"6075",20295,"0"
"6076",20297,"0"
"6077",20298,"0"
"6078",20300,"0"
"6079",20311,"0"
"6080",20312,"0"
"6081",20316,"0"
"6082",20323,"0"
"6083",20325,"0"
"6084",20326,"0"
"6085",20329,"0"
"6086",20330,"0"
"6087",20331,"0"
"6088",20332,"0"
"6089",20334,"0"
"6090",20335,"0"
"6091",20336,"0"
"6092",20339,"0"
"6093",20344,"0"
"6094",20351,"0"
"6095",20352,"0"
"6096",20356,"0"
"6097",20357,"0"
"6098",20359,"0"
"6099",20363,"0"
"6100",20364,"0"
"6101",20366,"0"
"6102",20369,"0"
"6103",20372,"0"
"6104",20375,"0"
"6105",20382,"0"
"6106",20386,"0"
"6107",20387,"0"
"6108",20392,"0"
"6109",20393,"0"
"6110",20394,"0"
"6111",20400,"0"
"6112",20405,"0"
"6113",20407,"0"
"6114",20410,"0"
"6115",20411,"0"
"6116",20412,"0"
"6117",20414,"0"
"6118",20416,"0"
"6119",20418,"0"
"6120",20422,"0"
"6121",20427,"0"
"6122",20430,"0"
"6123",20432,"0"
"6124",20439,"0"
"6125",20441,"0"
"6126",20442,"0"
"6127",20443,"0"
"6128",20448,"0"
"6129",20450,"0"
"6130",20452,"0"
"6131",20459,"0"
"6132",20461,"0"
"6133",20471,"0"
"6134",20473,"0"
"6135",20475,"0"
"6136",20480,"0"
"6137",20487,"0"
"6138",20488,"0"
"6139",20491,"0"
"6140",20492,"0"
"6141",20494,"0"
"6142",20496,"0"
"6143",20498,"0"
"6144",20500,"0"
"6145",20504,"0"
"6146",20505,"0"
"6147",20517,"0"
"6148",20522,"0"
"6149",20536,"0"
"6150",20539,"0"
"6151",20540,"0"
"6152",20545,"0"
"6153",20550,"0"
"6154",20551,"0"
"6155",20552,"0"
"6156",20554,"0"
"6157",20559,"0"
"6158",20561,"0"
"6159",20562,"0"
"6160",20564,"0"
"6161",20576,"1"
"6162",20578,"0"
"6163",20586,"0"
"6164",20591,"0"
"6165",20592,"0"
"6166",20598,"0"
"6167",20607,"0"
"6168",20612,"0"
"6169",20614,"0"
"6170",20617,"0"
"6171",20618,"0"
"6172",20622,"0"
"6173",20630,"0"
"6174",20635,"0"
"6175",20637,"0"
"6176",20641,"0"
"6177",20647,"0"
"6178",20649,"0"
"6179",20650,"0"
"6180",20654,"0"
"6181",20656,"0"
"6182",20667,"0"
"6183",20669,"0"
"6184",20670,"0"
"6185",20675,"0"
"6186",20678,"0"
"6187",20681,"0"
"6188",20683,NA
"6189",20687,"0"
"6190",20689,"0"
"6191",20691,"0"
"6192",20692,"0"
"6193",20696,"0"
"6194",20701,"0"
"6195",20708,"0"
"6196",20715,"0"
"6197",20717,"0"
"6198",20723,"0"
"6199",20724,"0"
"6200",20726,"0"
"6201",20727,"0"
"6202",20730,"0"
"6203",20737,"0"
"6204",20739,"0"
"6205",20746,"0"
"6206",20749,"0"
"6207",20753,"0"
"6208",20756,"0"
"6209",20759,"0"
"6210",20760,"0"
"6211",20761,"0"
"6212",20763,"0"
"6213",20766,"0"
"6214",20768,"0"
"6215",20769,"0"
"6216",20772,"0"
"6217",20778,"0"
"6218",20779,"0"
"6219",20783,"0"
"6220",20785,"0"
"6221",20790,"0"
"6222",20791,"0"
"6223",20794,"0"
"6224",20803,"0"
"6225",20807,"0"
"6226",20808,"0"
"6227",20811,"0"
"6228",20812,"0"
"6229",20813,"0"
"6230",20815,"0"
"6231",20818,"0"
"6232",20823,"0"
"6233",20834,"0"
"6234",20837,"0"
"6235",20840,"0"
"6236",20844,"0"
"6237",20847,"0"
"6238",20851,"0"
"6239",20858,"0"
"6240",20860,"0"
"6241",20866,"0"
"6242",20874,"0"
"6243",20875,"0"
"6244",20878,"0"
"6245",20879,"0"
"6246",20880,"0"
"6247",20882,"0"
"6248",20884,"0"
"6249",20889,"0"
"6250",20899,"0"
"6251",20900,"0"
"6252",20903,"0"
"6253",20906,"0"
"6254",20907,"0"
"6255",20910,"0"
"6256",20913,"0"
"6257",20916,"0"
"6258",20923,"0"
"6259",20925,"0"
"6260",20927,"0"
"6261",20935,"0"
"6262",20938,"0"
"6263",20957,"0"
"6264",20959,"0"
"6265",20961,"0"
"6266",20966,"0"
"6267",20969,"0"
"6268",20975,"0"
"6269",20976,"0"
"6270",20978,"0"
"6271",20979,"0"
"6272",20980,"0"
"6273",20982,"0"
"6274",20985,"0"
"6275",20992,"0"
"6276",20995,"0"
"6277",21000,"0"
"6278",21001,"0"
"6279",21010,"0"
"6280",21011,"0"
"6281",21013,"0"
"6282",21014,"0"
"6283",21015,"0"
"6284",21018,"0"
"6285",21021,"0"
"6286",21022,"0"
"6287",21026,"0"
"6288",21027,"0"
"6289",21028,"0"
"6290",21031,"0"
"6291",21033,"0"
"6292",21034,"0"
"6293",21036,"0"
"6294",21044,"0"
"6295",21046,"0"
"6296",21047,"0"
"6297",21068,"0"
"6298",21070,"0"
"6299",21071,"0"
"6300",21075,"0"
"6301",21076,"0"
"6302",21077,"0"
"6303",21081,"0"
"6304",21083,"0"
"6305",21086,"0"
"6306",21091,"0"
"6307",21092,"0"
"6308",21094,"0"
"6309",21096,"0"
"6310",21097,"0"
"6311",21105,"0"
"6312",21111,"0"
"6313",21114,"0"
"6314",21115,"0"
"6315",21122,"0"
"6316",21123,"0"
"6317",21129,"0"
"6318",21133,"0"
"6319",21138,"0"
"6320",21140,"0"
"6321",21144,"0"
"6322",21153,"0"
"6323",21154,"0"
"6324",21161,"0"
"6325",21162,"0"
"6326",21164,"0"
"6327",21168,"0"
"6328",21170,"0"
"6329",21177,"0"
"6330",21178,"0"
"6331",21182,"0"
"6332",21189,"0"
"6333",21190,"0"
"6334",21194,"0"
"6335",21195,"0"
"6336",21196,"0"
"6337",21217,"0"
"6338",21226,"0"
"6339",21233,"0"
"6340",21236,"0"
"6341",21238,"0"
"6342",21245,"0"
"6343",21246,"0"
"6344",21259,"0"
"6345",21261,"0"
"6346",21264,"0"
"6347",21266,"0"
"6348",21275,"0"
"6349",21278,"0"
"6350",21282,"0"
"6351",21283,"0"
"6352",21286,"0"
"6353",21291,"0"
"6354",21293,"0"
"6355",21295,"0"
"6356",21296,"0"
"6357",21314,"0"
"6358",21315,"0"
"6359",21316,"0"
"6360",21317,"0"
"6361",21319,"0"
"6362",21325,"0"
"6363",21329,"0"
"6364",21331,"0"
"6365",21332,"0"
"6366",21334,"0"
"6367",21335,"0"
"6368",21336,"0"
"6369",21337,"0"
"6370",21340,"0"
"6371",21349,"0"
"6372",21350,"0"
"6373",21354,"1"
"6374",21358,"0"
"6375",21359,"0"
"6376",21360,"0"
"6377",21361,"0"
"6378",21362,"0"
"6379",21366,"0"
"6380",21368,"0"
"6381",21370,"0"
"6382",21375,"0"
"6383",21377,"0"
"6384",21379,"0"
"6385",21380,"0"
"6386",21381,"0"
"6387",21384,"0"
"6388",21386,"0"
"6389",21390,"0"
"6390",21395,"0"
"6391",21400,"0"
"6392",21402,"0"
"6393",21416,"0"
"6394",21417,"0"
"6395",21431,"0"
"6396",21439,"0"
"6397",21445,"0"
"6398",21452,"0"
"6399",21453,"0"
"6400",21457,"0"
"6401",21459,"0"
"6402",21472,"1"
"6403",21473,"0"
"6404",21474,"0"
"6405",21475,"0"
"6406",21482,"0"
"6407",21484,"0"
"6408",21485,"0"
"6409",21486,"0"
"6410",21487,"0"
"6411",21490,"0"
"6412",21492,"0"
"6413",21497,"0"
"6414",21503,"1"
"6415",21507,"0"
"6416",21511,"0"
"6417",21513,"0"
"6418",21517,"1"
"6419",21518,"0"
"6420",21522,"0"
"6421",21530,"0"
"6422",21535,"0"
"6423",21536,"0"
"6424",21542,"0"
"6425",21543,"0"
"6426",21546,"0"
"6427",21547,"0"
"6428",21548,"1"
"6429",21551,"0"
"6430",21554,"0"
"6431",21556,"0"
"6432",21559,"0"
"6433",21570,"0"
"6434",21571,"0"
"6435",21573,"0"
"6436",21575,"0"
"6437",21576,"0"
"6438",21583,"0"
"6439",21586,"0"
"6440",21591,"0"
"6441",21594,"0"
"6442",21596,"0"
"6443",21603,"0"
